bar,symbol,ts,open,close
4H,ADA-USDT-SWAP,2026-09-16T08:00:00+00:00,0.1938,0.1946
4H,ADA-USDT-SWAP,2026-09-18T04:00:00+00:00,0.2165,0.2144
4H,ADA-USDT-SWAP,2026-09-18T12:00:00+00:00,0.2142,0.2199
4H,ADA-USDT-SWAP,2026-09-18T20:00:00+00:00,0.2223,0.2244
4H,ADA-USDT-SWAP,2026-09-19T04:00:00+00:00,0.2312,0.2216
4H,ADA-USDT-SWAP,2026-09-21T12:00:00+00:00,0.2417,0.2448
4H,ADA-USDT-SWAP,2026-09-21T16:00:00+00:00,0.2448,0.2448
4H,AR-USDT-SWAP,2026-09-19T12:00:00+00:00,4.667,4.522
4H,AR-USDT-SWAP,2026-09-19T16:00:00+00:00,4.521,4.282
4H,ARB-USDT-SWAP,2026-09-12T08:00:00+00:00,0.14439,0.1434
4H,ARB-USDT-SWAP,2026-09-12T12:00:00+00:00,0.1434,0.14364
4H,ARB-USDT-SWAP,2026-09-12T16:00:00+00:00,0.14364,0.13928
4H,ARB-USDT-SWAP,2026-09-12T20:00:00+00:00,0.13928,0.14041
4H,ARB-USDT-SWAP,2026-09-14T00:00:00+00:00,0.13292,0.13859
4H,ARB-USDT-SWAP,2026-09-14T04:00:00+00:00,0.13859,0.13709
4H,ARB-USDT-SWAP,2026-09-14T08:00:00+00:00,0.1371,0.13485
4H,ARB-USDT-SWAP,2026-09-14T12:00:00+00:00,0.13485,0.13557
4H,ARB-USDT-SWAP,2026-09-14T16:00:00+00:00,0.13557,0.14014
4H,ARB-USDT-SWAP,2026-09-15T12:00:00+00:00,0.13717,0.14895
4H,ARB-USDT-SWAP,2026-09-15T16:00:00+00:00,0.14896,0.14872
4H,ARB-USDT-SWAP,2026-09-15T20:00:00+00:00,0.14872,0.15156
4H,ARB-USDT-SWAP,2026-09-16T00:00:00+00:00,0.15157,0.15245
4H,ARB-USDT-SWAP,2026-09-16T04:00:00+00:00,0.15246,0.15444
4H,ARB-USDT-SWAP,2026-09-17T20:00:00+00:00,0.17532,0.17719
4H,ARB-USDT-SWAP,2026-09-18T00:00:00+00:00,0.17719,0.22616
4H,ARB-USDT-SWAP,2026-09-18T04:00:00+00:00,0.22615,0.21161
4H,AVAX-USDT-SWAP,2022-01-01T20:00:00+00:00,112.696,114.179
4H,AVAX-USDT-SWAP,2022-01-02T12:00:00+00:00,115.78,114.258
4H,AVAX-USDT-SWAP,2022-01-03T00:00:00+00:00,113.07,110.924
4H,AVAX-USDT-SWAP,2022-01-03T04:00:00+00:00,110.906,111.933
4H,AVAX-USDT-SWAP,2022-01-03T08:00:00+00:00,111.916,111.836
4H,AVAX-USDT-SWAP,2022-01-04T00:00:00+00:00,108.114,105.665
4H,AVAX-USDT-SWAP,2022-01-05T16:00:00+00:00,105.273,98.35
4H,AVAX-USDT-SWAP,2022-01-05T20:00:00+00:00,98.354,97.409
4H,AVAX-USDT-SWAP,2022-01-07T04:00:00+00:00,87.746,88.301
4H,AVAX-USDT-SWAP,2022-01-07T08:00:00+00:00,88.33,90.054
4H,AVAX-USDT-SWAP,2022-01-08T16:00:00+00:00,83.275,80.317
4H,AVAX-USDT-SWAP,2022-01-08T20:00:00+00:00,80.289,83.904
4H,AVAX-USDT-SWAP,2022-01-18T16:00:00+00:00,84.29,84.759
4H,AVAX-USDT-SWAP,2022-01-18T20:00:00+00:00,84.772,85.992
4H,AVAX-USDT-SWAP,2022-01-19T08:00:00+00:00,81.672,83.069
4H,AVAX-USDT-SWAP,2022-01-19T12:00:00+00:00,83.057,84.379
4H,AVAX-USDT-SWAP,2022-01-21T00:00:00+00:00,79.241,74.709
4H,AVAX-USDT-SWAP,2022-01-21T08:00:00+00:00,76.429,75.49
4H,AVAX-USDT-SWAP,2022-01-22T00:00:00+00:00,66.034,66.49
4H,AVAX-USDT-SWAP,2022-01-22T08:00:00+00:00,58.942,58.852
4H,AVAX-USDT-SWAP,2022-01-22T12:00:00+00:00,58.826,57.291
4H,AVAX-USDT-SWAP,2022-01-26T20:00:00+00:00,69.487,65.876
4H,AVAX-USDT-SWAP,2022-01-27T00:00:00+00:00,65.875,62.001
4H,AVAX-USDT-SWAP,2022-01-31T00:00:00+00:00,67.931,65.265
4H,AVAX-USDT-SWAP,2022-02-01T08:00:00+00:00,69.766,70.267
4H,AVAX-USDT-SWAP,2022-02-01T20:00:00+00:00,70.919,73.347
4H,AVAX-USDT-SWAP,2022-02-02T00:00:00+00:00,73.322,73.633
4H,AVAX-USDT-SWAP,2022-02-02T04:00:00+00:00,73.637,72.815
4H,AVAX-USDT-SWAP,2022-02-02T16:00:00+00:00,70.748,71.698
4H,AVAX-USDT-SWAP,2022-02-04T16:00:00+00:00,73.409,76.661
4H,AVAX-USDT-SWAP,2022-02-04T20:00:00+00:00,76.658,77.812
4H,AVAX-USDT-SWAP,2022-02-05T04:00:00+00:00,78.294,78.718
4H,AVAX-USDT-SWAP,2022-02-05T08:00:00+00:00,78.717,78.707
4H,AVAX-USDT-SWAP,2022-02-05T16:00:00+00:00,78.848,76.289
4H,AVAX-USDT-SWAP,2022-02-06T12:00:00+00:00,77.126,75.578
4H,AVAX-USDT-SWAP,2022-02-07T00:00:00+00:00,78.927,80.833
4H,AVAX-USDT-SWAP,2022-02-07T04:00:00+00:00,80.816,82.481
4H,AVAX-USDT-SWAP,2022-02-07T16:00:00+00:00,84.81,84.435
4H,AVAX-USDT-SWAP,2022-02-08T04:00:00+00:00,83.84,90.145
4H,AVAX-USDT-SWAP,2022-02-14T00:00:00+00:00,77.936,77.383
4H,AVAX-USDT-SWAP,2022-02-15T04:00:00+00:00,84.24,85.083
4H,AVAX-USDT-SWAP,2022-02-15T12:00:00+00:00,88.077,88.725
4H,AVAX-USDT-SWAP,2022-02-15T16:00:00+00:00,88.743,90.103
4H,AVAX-USDT-SWAP,2022-02-16T00:00:00+00:00,93.021,93.922
4H,AVAX-USDT-SWAP,2022-02-16T08:00:00+00:00,97.001,94.886
4H,AVAX-USDT-SWAP,2022-02-20T12:00:00+00:00,79.699,78.77
4H,AVAX-USDT-SWAP,2022-02-20T16:00:00+00:00,78.763,79.092
4H,AVAX-USDT-SWAP,2022-02-21T20:00:00+00:00,75.004,70.003
4H,AVAX-USDT-SWAP,2022-02-23T16:00:00+00:00,80.008,76.701
4H,AVAX-USDT-SWAP,2022-02-23T20:00:00+00:00,76.687,73.431
4H,AVAX-USDT-SWAP,2022-02-24T00:00:00+00:00,73.427,67.301
4H,AVAX-USDT-SWAP,2022-02-25T00:00:00+00:00,76.412,76.006
4H,AVAX-USDT-SWAP,2022-02-25T08:00:00+00:00,75.535,75.818
4H,AVAX-USDT-SWAP,2022-02-25T20:00:00+00:00,77.088,80.993
4H,AVAX-USDT-SWAP,2022-02-28T00:00:00+00:00,75.039,73.406
4H,AVAX-USDT-SWAP,2022-02-28T04:00:00+00:00,73.43,74.883
4H,AVAX-USDT-SWAP,2022-03-01T04:00:00+00:00,86.665,86.467
4H,AVAX-USDT-SWAP,2022-03-03T12:00:00+00:00,81.972,78.441
4H,AVAX-USDT-SWAP,2022-03-06T20:00:00+00:00,72.969,72.492
4H,AVAX-USDT-SWAP,2022-03-07T00:00:00+00:00,72.513,71.142
4H,AVAX-USDT-SWAP,2022-03-07T08:00:00+00:00,71.729,74.433
4H,AVAX-USDT-SWAP,2022-03-14T00:00:00+00:00,67.906,67.936
4H,AVAX-USDT-SWAP,2022-03-14T04:00:00+00:00,67.947,69.849
4H,AVAX-USDT-SWAP,2022-03-14T20:00:00+00:00,66.05,68.949
4H,AVAX-USDT-SWAP,2022-03-15T00:00:00+00:00,68.943,66.795
4H,AVAX-USDT-SWAP,2022-03-19T20:00:00+00:00,91.105,89.536
4H,AVAX-USDT-SWAP,2022-03-20T00:00:00+00:00,89.528,88.21
4H,AVAX-USDT-SWAP,2022-03-21T00:00:00+00:00,84.809,85.07
4H,AVAX-USDT-SWAP,2022-03-28T00:00:00+00:00,89.9,91.75
4H,AVAX-USDT-SWAP,2022-03-28T04:00:00+00:00,91.76,91.11
4H,AVAX-USDT-SWAP,2022-03-28T08:00:00+00:00,91.115,91.155
4H,AVAX-USDT-SWAP,2022-03-28T20:00:00+00:00,95.139,89.566
4H,AVAX-USDT-SWAP,2022-03-30T16:00:00+00:00,97.087,95.83
4H,AVAX-USDT-SWAP,2022-03-30T20:00:00+00:00,95.84,95.547
4H,AVAX-USDT-SWAP,2022-04-04T00:00:00+00:00,98.012,96.54
4H,AVAX-USDT-SWAP,2022-04-06T00:00:00+00:00,91.084,89.231
4H,AVAX-USDT-SWAP,2022-04-06T20:00:00+00:00,85.879,82.95
4H,AVAX-USDT-SWAP,2022-04-07T00:00:00+00:00,82.884,83.315
4H,AVAX-USDT-SWAP,2022-04-11T20:00:00+00:00,74.105,74.321
4H,AVAX-USDT-SWAP,2022-04-12T00:00:00+00:00,74.319,75.064
4H,AVAX-USDT-SWAP,2022-04-18T08:00:00+00:00,72.805,73.08
4H,AVAX-USDT-SWAP,2022-04-18T12:00:00+00:00,73.11,74.53
4H,AVAX-USDT-SWAP,2022-04-21T08:00:00+00:00,78.6,79.43
4H,AVAX-USDT-SWAP,2022-04-21T20:00:00+00:00,76.177,74.973
4H,AVAX-USDT-SWAP,2022-04-22T16:00:00+00:00,73.741,74.243
4H,AVAX-USDT-SWAP,2022-04-23T04:00:00+00:00,73.81,74.02
4H,AVAX-USDT-SWAP,2022-04-23T16:00:00+00:00,74.09,73.56
4H,AVAX-USDT-SWAP,2022-04-24T12:00:00+00:00,72.72,72.39
4H,AVAX-USDT-SWAP,2022-04-24T16:00:00+00:00,72.41,72.46
4H,AVAX-USDT-SWAP,2022-04-24T20:00:00+00:00,72.47,71.46
4H,AVAX-USDT-SWAP,2022-04-25T04:00:00+00:00,70.41,67.81
4H,AVAX-USDT-SWAP,2022-04-25T08:00:00+00:00,67.82,69.23
4H,AVAX-USDT-SWAP,2022-04-29T12:00:00+00:00,65.71,65.41
4H,AVAX-USDT-SWAP,2022-04-29T20:00:00+00:00,62.61,63.38
4H,AVAX-USDT-SWAP,2022-04-30T00:00:00+00:00,63.38,63.86
4H,AVAX-USDT-SWAP,2022-04-30T16:00:00+00:00,60.4,59.65
4H,AVAX-USDT-SWAP,2022-05-01T00:00:00+00:00,56.93,58.64
4H,AVAX-USDT-SWAP,2022-05-02T00:00:00+00:00,58.72,58.75
4H,AVAX-USDT-SWAP,2022-05-05T16:00:00+00:00,58.38,58.49
4H,AVAX-USDT-SWAP,2022-05-06T12:00:00+00:00,56.46,56.77
4H,AVAX-USDT-SWAP,2022-05-07T08:00:00+00:00,56.12,56.7
4H,AVAX-USDT-SWAP,2022-05-07T16:00:00+00:00,57.22,56.94
4H,AVAX-USDT-SWAP,2022-05-07T20:00:00+00:00,56.94,55.05
4H,AVAX-USDT-SWAP,2022-05-08T00:00:00+00:00,55.04,53.45
4H,AVAX-USDT-SWAP,2022-05-08T04:00:00+00:00,53.45,53.88
4H,AVAX-USDT-SWAP,2022-05-08T16:00:00+00:00,51.99,52.78
4H,AVAX-USDT-SWAP,2022-05-08T20:00:00+00:00,52.79,51.6
4H,AVAX-USDT-SWAP,2022-05-09T00:00:00+00:00,51.62,50.85
4H,AVAX-USDT-SWAP,2022-05-09T08:00:00+00:00,50.24,49.4
4H,AVAX-USDT-SWAP,2022-05-09T16:00:00+00:00,47.37,43.94
4H,AVAX-USDT-SWAP,2022-05-09T20:00:00+00:00,43.94,41.18
4H,AVAX-USDT-SWAP,2022-05-10T00:00:00+00:00,41.18,42.02
4H,AVAX-USDT-SWAP,2022-05-10T04:00:00+00:00,42.02,46.23
4H,AVAX-USDT-SWAP,2022-05-10T08:00:00+00:00,46.24,47.93
4H,AVAX-USDT-SWAP,2022-05-11T04:00:00+00:00,43.6,36.41
4H,AVAX-USDT-SWAP,2022-05-11T08:00:00+00:00,36.48,37.61
4H,AVAX-USDT-SWAP,2022-05-11T16:00:00+00:00,34.39,30.56
4H,AVAX-USDT-SWAP,2022-05-18T16:00:00+00:00,30.47,31.03
4H,AVAX-USDT-SWAP,2022-05-19T04:00:00+00:00,29.79,29.41
4H,AVAX-USDT-SWAP,2022-05-19T12:00:00+00:00,29.26,31.17
4H,AVAX-USDT-SWAP,2022-05-26T08:00:00+00:00,25.58,24.16
4H,AVAX-USDT-SWAP,2022-05-26T12:00:00+00:00,24.16,24.87
4H,AVAX-USDT-SWAP,2022-05-30T00:00:00+00:00,26.16,27.03
4H,AVAX-USDT-SWAP,2022-06-01T20:00:00+00:00,24.26,23.68
4H,AVAX-USDT-SWAP,2022-06-02T08:00:00+00:00,23.63,24.07
4H,AVAX-USDT-SWAP,2022-06-04T04:00:00+00:00,22.36,23.21
4H,AVAX-USDT-SWAP,2022-06-04T08:00:00+00:00,23.2,23.04
4H,AVAX-USDT-SWAP,2022-06-06T00:00:00+00:00,24.18,26.48
4H,AVAX-USDT-SWAP,2022-06-10T16:00:00+00:00,22.95,22.41
4H,AVAX-USDT-SWAP,2022-06-10T20:00:00+00:00,22.41,22.08
4H,AVAX-USDT-SWAP,2022-06-11T00:00:00+00:00,22.08,22.5
4H,AVAX-USDT-SWAP,2022-06-11T04:00:00+00:00,22.51,22.91
4H,AVAX-USDT-SWAP,2022-06-11T12:00:00+00:00,21.36,20.04
4H,AVAX-USDT-SWAP,2022-06-11T16:00:00+00:00,20.04,20.34
4H,AVAX-USDT-SWAP,2022-06-11T20:00:00+00:00,20.35,19.9
4H,AVAX-USDT-SWAP,2022-06-12T04:00:00+00:00,18.51,18.84
4H,AVAX-USDT-SWAP,2022-06-12T08:00:00+00:00,18.84,18.38
4H,AVAX-USDT-SWAP,2022-06-13T00:00:00+00:00,17.27,16.37
4H,AVAX-USDT-SWAP,2022-06-13T04:00:00+00:00,16.37,15.62
4H,AVAX-USDT-SWAP,2022-06-18T20:00:00+00:00,14.21,14.83
4H,AVAX-USDT-SWAP,2022-06-20T00:00:00+00:00,16.17,15.62
4H,AVAX-USDT-SWAP,2022-06-24T04:00:00+00:00,19.55,19.24
4H,AVAX-USDT-SWAP,2022-06-24T20:00:00+00:00,19.49,20.49
4H,AVAX-USDT-SWAP,2022-06-25T00:00:00+00:00,20.49,21.11
4H,AVAX-USDT-SWAP,2022-06-26T00:00:00+00:00,21.36,21.02
4H,AVAX-USDT-SWAP,2022-06-26T08:00:00+00:00,21.04,21.45
4H,AVAX-USDT-SWAP,2022-06-27T00:00:00+00:00,19.72,20.17
4H,AVAX-USDT-SWAP,2022-06-27T12:00:00+00:00,20.88,19.98
4H,AVAX-USDT-SWAP,2022-06-28T20:00:00+00:00,18.77,18.1
4H,AVAX-USDT-SWAP,2022-06-29T12:00:00+00:00,17.76,17.67
4H,AVAX-USDT-SWAP,2022-06-29T16:00:00+00:00,17.68,17.87
4H,AVAX-USDT-SWAP,2022-06-29T20:00:00+00:00,17.85,17.79
4H,AVAX-USDT-SWAP,2022-07-06T16:00:00+00:00,18.4,18.96
4H,AVAX-USDT-SWAP,2022-07-06T20:00:00+00:00,18.96,19.17
4H,AVAX-USDT-SWAP,2022-07-07T08:00:00+00:00,19.33,19.45
4H,AVAX-USDT-SWAP,2022-07-07T16:00:00+00:00,19.85,20.47
4H,AVAX-USDT-SWAP,2022-07-11T00:00:00+00:00,19.15,18.66
4H,AVAX-USDT-SWAP,2022-07-11T04:00:00+00:00,18.65,18.35
4H,AVAX-USDT-SWAP,2022-07-11T08:00:00+00:00,18.35,18.37
4H,AVAX-USDT-SWAP,2022-07-12T00:00:00+00:00,17.34,17.52
4H,AVAX-USDT-SWAP,2022-07-12T04:00:00+00:00,17.52,17.45
4H,AVAX-USDT-SWAP,2022-07-12T20:00:00+00:00,17.14,16.75
4H,AVAX-USDT-SWAP,2022-07-13T00:00:00+00:00,16.76,16.98
4H,AVAX-USDT-SWAP,2022-07-13T04:00:00+00:00,16.98,17.4
4H,AVAX-USDT-SWAP,2022-07-13T12:00:00+00:00,17.57,17.4
4H,AVAX-USDT-SWAP,2022-07-15T00:00:00+00:00,19.77,19.86
4H,AVAX-USDT-SWAP,2022-07-15T12:00:00+00:00,19.78,19.26
4H,AVAX-USDT-SWAP,2022-07-15T16:00:00+00:00,19.26,19.91
4H,AVAX-USDT-SWAP,2022-07-15T20:00:00+00:00,19.92,19.36
4H,AVAX-USDT-SWAP,2022-07-16T16:00:00+00:00,20.16,20.99
4H,AVAX-USDT-SWAP,2022-07-17T00:00:00+00:00,21.25,21.18
4H,AVAX-USDT-SWAP,2022-07-17T04:00:00+00:00,21.17,21.64
4H,AVAX-USDT-SWAP,2022-07-18T00:00:00+00:00,20.63,21.88
4H,AVAX-USDT-SWAP,2022-07-19T16:00:00+00:00,25.32,24.95
4H,AVAX-USDT-SWAP,2022-07-19T20:00:00+00:00,24.96,24.72
4H,AVAX-USDT-SWAP,2022-07-25T00:00:00+00:00,23.8,21.99
4H,AVAX-USDT-SWAP,2022-07-26T12:00:00+00:00,20.72,19.89
4H,AVAX-USDT-SWAP,2022-07-28T16:00:00+00:00,24.13,24.01
4H,AVAX-USDT-SWAP,2022-07-28T20:00:00+00:00,24.01,24.2
4H,AVAX-USDT-SWAP,2022-07-29T00:00:00+00:00,24.21,24.73
4H,AVAX-USDT-SWAP,2022-07-29T04:00:00+00:00,24.72,24.44
4H,AVAX-USDT-SWAP,2022-07-29T08:00:00+00:00,24.44,23.93
4H,AVAX-USDT-SWAP,2022-07-30T12:00:00+00:00,24.54,25.67
4H,AVAX-USDT-SWAP,2022-07-30T16:00:00+00:00,25.68,24.7
4H,AVAX-USDT-SWAP,2022-07-30T20:00:00+00:00,24.7,24.23
4H,AVAX-USDT-SWAP,2022-08-01T00:00:00+00:00,23.7,24.12
4H,AVAX-USDT-SWAP,2022-08-02T00:00:00+00:00,23.58,22.45
4H,AVAX-USDT-SWAP,2022-08-05T12:00:00+00:00,24.67,24.15
4H,AVAX-USDT-SWAP,2022-08-05T16:00:00+00:00,24.16,24.18
4H,AVAX-USDT-SWAP,2022-08-06T00:00:00+00:00,24.97,24.98
4H,AVAX-USDT-SWAP,2022-08-06T08:00:00+00:00,25.23,25.46
4H,AVAX-USDT-SWAP,2022-08-06T12:00:00+00:00,25.46,25.77
4H,AVAX-USDT-SWAP,2022-08-06T20:00:00+00:00,26.57,26.64
4H,AVAX-USDT-SWAP,2022-08-07T16:00:00+00:00,28.0,27.82
4H,AVAX-USDT-SWAP,2022-08-07T20:00:00+00:00,27.81,27.88
4H,AVAX-USDT-SWAP,2022-08-08T00:00:00+00:00,27.88,28.19
4H,AVAX-USDT-SWAP,2022-08-15T00:00:00+00:00,28.18,28.91
4H,AVAX-USDT-SWAP,2022-08-18T20:00:00+00:00,25.29,24.2
4H,AVAX-USDT-SWAP,2022-08-22T00:00:00+00:00,22.97,22.66
4H,AVAX-USDT-SWAP,2022-08-26T16:00:00+00:00,21.8,21.5
4H,AVAX-USDT-SWAP,2022-08-27T08:00:00+00:00,20.75,20.66
4H,AVAX-USDT-SWAP,2022-08-27T20:00:00+00:00,20.23,20.05
4H,AVAX-USDT-SWAP,2022-08-29T00:00:00+00:00,18.51,18.16
4H,AVAX-USDT-SWAP,2022-08-29T04:00:00+00:00,18.16,18.03
4H,AVAX-USDT-SWAP,2022-08-29T08:00:00+00:00,18.03,18.05
4H,AVAX-USDT-SWAP,2022-09-05T12:00:00+00:00,18.56,18.77
4H,AVAX-USDT-SWAP,2022-09-05T16:00:00+00:00,18.76,18.68
4H,AVAX-USDT-SWAP,2022-09-10T00:00:00+00:00,20.39,20.55
4H,AVAX-USDT-SWAP,2022-09-10T12:00:00+00:00,20.38,20.19
4H,AVAX-USDT-SWAP,2022-09-10T20:00:00+00:00,20.38,20.45
4H,AVAX-USDT-SWAP,2022-09-12T00:00:00+00:00,20.69,20.31
4H,AVAX-USDT-SWAP,2022-09-12T08:00:00+00:00,20.79,21.49
4H,AVAX-USDT-SWAP,2022-09-12T12:00:00+00:00,21.49,21.15
4H,AVAX-USDT-SWAP,2022-09-13T16:00:00+00:00,19.63,19.3
4H,AVAX-USDT-SWAP,2022-09-13T20:00:00+00:00,19.29,18.86
4H,AVAX-USDT-SWAP,2022-09-14T00:00:00+00:00,18.85,19.2
4H,AVAX-USDT-SWAP,2022-09-14T20:00:00+00:00,18.95,19.1
4H,AVAX-USDT-SWAP,2022-09-15T16:00:00+00:00,18.39,18.4
4H,AVAX-USDT-SWAP,2022-09-16T00:00:00+00:00,18.2,18.15
4H,AVAX-USDT-SWAP,2022-09-16T04:00:00+00:00,18.15,18.18
4H,AVAX-USDT-SWAP,2022-09-16T16:00:00+00:00,17.97,17.91
4H,AVAX-USDT-SWAP,2022-09-16T20:00:00+00:00,17.91,18.07
4H,AVAX-USDT-SWAP,2022-09-19T00:00:00+00:00,16.7,16.65
4H,AVAX-USDT-SWAP,2022-09-19T04:00:00+00:00,16.64,16.7
4H,AVAX-USDT-SWAP,2022-09-25T00:00:00+00:00,17.6,17.82
4H,AVAX-USDT-SWAP,2022-09-26T00:00:00+00:00,17.33,17.25
4H,AVAX-USDT-SWAP,2022-09-27T04:00:00+00:00,17.98,18.14
4H,AVAX-USDT-SWAP,2022-09-27T12:00:00+00:00,18.03,17.89
4H,AVAX-USDT-SWAP,2022-09-27T20:00:00+00:00,17.12,17.29
4H,AVAX-USDT-SWAP,2022-09-29T00:00:00+00:00,17.27,17.29
4H,AVAX-USDT-SWAP,2022-09-29T08:00:00+00:00,17.12,17.2
4H,AVAX-USDT-SWAP,2022-09-30T20:00:00+00:00,17.22,17.2
4H,AVAX-USDT-SWAP,2022-10-01T00:00:00+00:00,17.2,17.29
4H,AVAX-USDT-SWAP,2022-10-01T12:00:00+00:00,17.21,17.18
4H,AVAX-USDT-SWAP,2022-10-01T20:00:00+00:00,17.0,16.95
4H,AVAX-USDT-SWAP,2022-10-02T12:00:00+00:00,16.79,16.73
4H,AVAX-USDT-SWAP,2022-10-02T16:00:00+00:00,16.74,16.88
4H,AVAX-USDT-SWAP,2022-10-03T00:00:00+00:00,16.54,16.62
4H,AVAX-USDT-SWAP,2022-10-03T04:00:00+00:00,16.61,16.66
4H,AVAX-USDT-SWAP,2022-10-04T16:00:00+00:00,17.39,17.4
4H,AVAX-USDT-SWAP,2022-10-04T20:00:00+00:00,17.4,17.43
4H,AVAX-USDT-SWAP,2022-10-05T04:00:00+00:00,17.3,17.33
4H,AVAX-USDT-SWAP,2022-10-05T12:00:00+00:00,17.09,17.08
4H,AVAX-USDT-SWAP,2022-10-07T04:00:00+00:00,17.1,17.06
4H,AVAX-USDT-SWAP,2022-10-07T08:00:00+00:00,17.06,17.07
4H,AVAX-USDT-SWAP,2022-10-07T16:00:00+00:00,16.86,16.81
4H,AVAX-USDT-SWAP,2022-10-07T20:00:00+00:00,16.81,16.9
4H,AVAX-USDT-SWAP,2022-10-08T00:00:00+00:00,16.9,16.93
4H,AVAX-USDT-SWAP,2022-10-10T00:00:00+00:00,16.9,16.98
4H,AVAX-USDT-SWAP,2022-10-10T20:00:00+00:00,16.59,16.2
4H,AVAX-USDT-SWAP,2022-10-11T00:00:00+00:00,16.2,15.88
4H,AVAX-USDT-SWAP,2022-10-18T16:00:00+00:00,15.89,15.77
4H,AVAX-USDT-SWAP,2022-10-20T00:00:00+00:00,15.05,15.14
4H,AVAX-USDT-SWAP,2022-10-20T04:00:00+00:00,15.14,15.26
4H,AVAX-USDT-SWAP,2022-10-21T00:00:00+00:00,15.14,15.1
4H,AVAX-USDT-SWAP,2022-10-21T12:00:00+00:00,14.75,15.31
4H,AVAX-USDT-SWAP,2022-10-21T16:00:00+00:00,15.32,15.52
4H,AVAX-USDT-SWAP,2022-10-22T00:00:00+00:00,15.7,15.66
4H,AVAX-USDT-SWAP,2022-10-23T20:00:00+00:00,16.03,16.31
4H,AVAX-USDT-SWAP,2022-10-24T04:00:00+00:00,16.08,15.96
4H,AVAX-USDT-SWAP,2022-10-24T12:00:00+00:00,16.07,15.8
4H,AVAX-USDT-SWAP,2022-10-25T00:00:00+00:00,15.76,15.85
4H,AVAX-USDT-SWAP,2022-10-25T08:00:00+00:00,15.77,15.69
4H,AVAX-USDT-SWAP,2022-10-25T16:00:00+00:00,16.35,16.81
4H,AVAX-USDT-SWAP,2022-10-26T04:00:00+00:00,16.96,17.11
4H,AVAX-USDT-SWAP,2022-10-31T00:00:00+00:00,18.27,18.73
4H,AVAX-USDT-SWAP,2022-10-31T12:00:00+00:00,19.37,19.16
4H,AVAX-USDT-SWAP,2022-10-31T16:00:00+00:00,19.16,18.87
4H,AVAX-USDT-SWAP,2022-11-05T16:00:00+00:00,19.95,19.86
4H,AVAX-USDT-SWAP,2022-11-05T20:00:00+00:00,19.85,19.61
4H,AVAX-USDT-SWAP,2022-11-08T16:00:00+00:00,16.66,15.82
4H,AVAX-USDT-SWAP,2022-11-09T00:00:00+00:00,16.01,15.47
4H,AVAX-USDT-SWAP,2022-11-09T12:00:00+00:00,14.8,13.86
4H,AVAX-USDT-SWAP,2022-11-21T00:00:00+00:00,12.19,11.87
4H,AVAX-USDT-SWAP,2022-11-28T00:00:00+00:00,12.86,12.23
4H,AVAX-USDT-SWAP,2022-11-28T04:00:00+00:00,12.23,12.37
4H,AVAX-USDT-SWAP,2022-11-28T12:00:00+00:00,12.29,12.24
4H,AVAX-USDT-SWAP,2022-12-01T12:00:00+00:00,13.09,13.08
4H,AVAX-USDT-SWAP,2022-12-01T20:00:00+00:00,12.93,12.9
4H,AVAX-USDT-SWAP,2022-12-04T20:00:00+00:00,13.69,13.93
4H,AVAX-USDT-SWAP,2022-12-07T08:00:00+00:00,13.05,13.2
4H,AVAX-USDT-SWAP,2022-12-07T12:00:00+00:00,13.19,13.23
4H,AVAX-USDT-SWAP,2022-12-08T16:00:00+00:00,13.26,13.47
4H,AVAX-USDT-SWAP,2022-12-12T00:00:00+00:00,12.97,12.7
4H,AVAX-USDT-SWAP,2022-12-12T04:00:00+00:00,12.7,12.72
4H,AVAX-USDT-SWAP,2022-12-12T20:00:00+00:00,12.83,12.99
4H,AVAX-USDT-SWAP,2022-12-13T12:00:00+00:00,13.17,13.81
4H,AVAX-USDT-SWAP,2022-12-14T08:00:00+00:00,13.68,13.77
4H,AVAX-USDT-SWAP,2022-12-14T16:00:00+00:00,14.02,13.64
4H,AVAX-USDT-SWAP,2022-12-15T00:00:00+00:00,13.71,13.81
4H,AVAX-USDT-SWAP,2022-12-15T16:00:00+00:00,13.48,13.3
4H,AVAX-USDT-SWAP,2022-12-15T20:00:00+00:00,13.3,13.17
4H,AVAX-USDT-SWAP,2022-12-16T08:00:00+00:00,13.25,12.71
4H,AVAX-USDT-SWAP,2022-12-16T12:00:00+00:00,12.7,12.53
4H,AVAX-USDT-SWAP,2022-12-16T20:00:00+00:00,12.56,11.84
4H,AVAX-USDT-SWAP,2022-12-17T00:00:00+00:00,11.83,11.76
4H,AVAX-USDT-SWAP,2022-12-17T04:00:00+00:00,11.77,11.96
4H,AVAX-USDT-SWAP,2022-12-19T00:00:00+00:00,11.91,11.81
4H,AVAX-USDT-SWAP,2022-12-19T20:00:00+00:00,11.69,11.39
4H,AVAX-USDT-SWAP,2022-12-26T00:00:00+00:00,11.68,11.75
4H,AVAX-USDT-SWAP,2022-12-28T04:00:00+00:00,11.43,11.31
4H,AVAX-USDT-SWAP,2022-12-28T08:00:00+00:00,11.3,11.34
4H,AVAX-USDT-SWAP,2022-12-30T00:00:00+00:00,10.97,10.86
4H,AVAX-USDT-SWAP,2022-12-30T08:00:00+00:00,10.76,10.7
4H,AVAX-USDT-SWAP,2022-12-30T12:00:00+00:00,10.71,10.77
4H,AVAX-USDT-SWAP,2022-12-30T16:00:00+00:00,10.76,10.84
